Num_Acc,an,mois,jour,dep,lat,long,indemne,blesse,hospitalise,decede,total
201500024654,15,12,17,340,43.6252,3.87092,1,1,0,0,2
201500024655,15,12,18,340,43.6123,3.93359,1,1,0,0,2
201500024656,15,12,24,340,43.5879,3.85415,0,0,3,0,3
201500024657,15,12,24,340,43.589,3.89094,0,1,1,0,2
201500024658,15,12,27,340,43.6237,3.86183,4,0,2,0,6
201500024659,15,12,30,340,43.6087,3.85032,3,1,0,0,4
201500024660,15,1,20,340,43.44723,3.75433,1,1,0,0,2
201500024661,15,1,24,340,43.41377,3.68204,0,1,1,0,2
201500024662,15,3,14,340,43.44738,3.79644,1,3,0,0,4
201500024663,15,2,8,340,43.40175,3.66162,1,0,0,1,2
201500024664,15,3,25,340,43.45163,3.74959,1,0,1,0,2
201500024665,15,3,26,340,43.4069,3.66629,1,1,0,0,2
201500024666,15,3,11,340,43.4139,3.70496,1,0,0,1,2
201500024667,15,4,4,340,43.44158,3.69733,1,0,1,0,2
201500024668,15,4,14,340,43.43527,3.72017,3,0,0,1,4
201500024669,15,4,23,340,43.41212,3.69679,1,2,0,0,3
201500024670,15,4,25,340,43.4511,3.7637,0,1,0,0,1
201500024671,15,5,6,340,43.4093,3.70062,1,0,1,0,2
201500024672,15,5,8,340,43.41437,3.67324,2,0,1,1,4
201500024673,15,5,13,340,43.39452,3.67743,1,1,1,0,3
201500024674,15,6,11,340,43.45466,3.76692,0,2,0,0,2
201500024675,15,5,24,340,43.42967,3.76657,0,1,0,0,1
201500024676,15,5,28,340,43.42091,3.72264,0,0,0,1,1
201500024677,15,6,12,340,43.45387,3.69123,0,1,1,0,2
201500024678,15,7,3,340,43.40087,3.69463,1,1,0,0,2
201500024679,15,7,4,340,43.40933,3.67309,1,1,0,0,2
201500024681,15,7,22,340,43.41326,3.66898,2,1,0,0,3
201500024682,15,7,31,340,43.40344,3.69692,0,1,1,0,2
201500024683,15,8,1,340,43.44723,3.75433,1,0,1,0,2
201500024684,15,8,2,340,43.3928,3.68576,1,1,0,0,2
201500024685,15,8,3,340,43.41097,3.67088,1,0,1,0,2
201500024686,15,8,4,340,43.39378,3.67163,1,0,1,0,2
201500024687,15,8,5,340,43.35379,3.59336,0,6,0,1,7
201500024688,15,8,17,340,43.43216,3.70305,3,1,3,0,7
201500024689,15,8,20,340,43.42406,3.71283,1,0,0,1,2
201500024690,15,9,6,340,43.44445,3.76347,0,2,1,0,3
201500024691,15,9,11,340,43.44872,3.74585,0,0,0,1,1
201500024692,15,9,16,340,43.40153,3.66139,0,1,0,0,1
201500024693,15,9,19,340,43.35431,3.59417,0,3,0,0,3
201500024694,15,9,24,340,43.40799,3.69622,1,0,1,0,2
201500024695,15,10,11,340,43.40107,3.69611,1,0,1,0,2
201500024696,15,10,21,340,43.40272,3.69996,1,0,1,0,2
201500024697,15,10,25,340,43.40762,3.69568,0,2,1,0,3
201500024698,15,10,26,340,43.40795,3.7043,1,1,1,0,3
201500024699,15,11,6,340,43.43347,3.70232,0,1,1,0,2
201500024700,15,11,7,340,43.39499,3.69472,1,0,1,0,2
201500024701,15,11,12,340,43.44011,3.75406,1,1,0,0,2
201500024702,15,12,4,340,43.44754,3.7547,1,1,0,0,2
201500024703,15,12,6,340,43.42267,3.7176,0,1,0,0,1
201500029130,15,5,11,340,43.93411,3.70706,1,0,1,0,2
201500029131,15,5,26,340,43.79187,3.79498,1,0,0,1,2
201500029132,15,7,2,340,43.86637,3.74031,0,0,1,1,2
201500029133,15,11,3,340,43.81256,3.74353,1,0,0,1,2
201600008652,16,2,19,340,43.6115,3.84661,1,0,1,0,2
201600008653,16,8,10,340,43.6319,3.91107,1,0,0,1,2
201600008654,16,8,23,340,43.6594,3.93379,1,0,1,0,2
201600008655,16,9,29,340,43.6309,3.90613,1,0,0,1,2
201600008656,16,11,15,340,43.6448,3.94088,0,1,1,0,2
201600008657,16,12,20,340,43.6296,3.90014,1,0,0,1,2
201600008658,16,1,3,340,43.65215,3.96131,2,0,1,0,3
201600008659,16,1,5,340,43.652,3.96148,0,1,1,0,2
201600008660,16,1,21,340,43.6655,3.97782,1,1,0,0,2
201600008661,16,1,29,340,43.677,3.9835,0,1,1,0,2
201600008662,16,2,4,340,43.6497,3.9574,2,0,1,0,3
201600008663,16,3,3,340,43.7025,4.02266,1,0,1,0,2
201600008664,16,3,5,340,43.6662,3.94696,0,0,0,1,1
201600008665,16,3,18,340,43.7046,4.02513,1,0,1,0,2
201600008666,16,3,24,340,43.6627,3.97899,0,2,1,0,3
201600008667,16,4,23,340,43.6908,3.96861,1,0,1,0,2
201600008668,16,4,29,340,43.6612,4.02224,1,1,0,0,2
201600008669,16,5,21,340,43.6707,4.05044,1,0,1,0,2
201600008670,16,5,25,340,43.6585,4.01525,0,0,2,0,2
201600008671,16,5,31,340,43.7009,4.04169,1,0,0,1,2
201600008672,16,6,25,340,43.6882,3.99758,1,0,2,0,3
201600008673,16,7,3,340,43.6594,3.98297,0,1,1,0,2
201600008674,16,7,16,340,43.6535,3.95722,0,0,1,0,1
201600008675,16,8,16,340,43.7371,4.0496,0,0,0,1,1
201600008676,16,8,31,340,43.69131,4.06178,0,0,1,0,1
201600008677,16,9,2,340,43.7048,4.02506,0,2,1,0,3
201600008678,16,10,23,340,43.6613,4.0222,0,0,2,0,2
201600008680,16,2,3,340,43.562,4.08434,2,1,1,0,4
201600008681,16,6,20,340,43.5624,4.07165,1,0,1,0,2
201600008682,16,7,1,340,43.5762,4.09804,1,0,0,1,2
201600008683,16,7,12,340,43.5689,4.09246,1,1,0,0,2
201600008684,16,7,21,340,43.5581,4.08751,1,0,1,0,2
201600008685,16,8,15,340,43.5639,4.06791,1,0,1,0,2
201600008686,16,9,2,340,43.558,4.088,1,2,0,0,3
201600008687,16,9,5,340,43.5639,4.10067,1,0,1,0,2
201600008688,16,10,2,340,43.56462,4.0499,1,0,2,0,3
201600008689,16,10,18,340,43.5643,4.09339,1,0,1,0,2
201600008690,16,12,18,340,43.559,4.075,1,0,1,0,2
201600008691,16,1,13,340,43.6746,4.12893,1,0,2,0,3
201600008692,16,1,25,340,43.6504,4.1391,1,1,0,0,2
201600008693,16,2,7,340,43.6944,4.13495,1,0,1,0,2
201600008694,16,3,19,340,43.6391,4.13655,1,0,1,0,2
201600008695,16,3,26,340,43.6408,4.13772,1,0,1,0,2
201600008696,16,4,11,340,43.75036,4.06749,0,0,1,0,1
201600008697,16,6,8,340,43.669,4.14362,2,0,1,0,3
201600008698,16,7,15,340,43.67458,4.06845,1,0,1,0,2
201600008699,16,7,31,340,43.6447,4.13942,0,0,3,0,3
201600008700,16,8,20,340,43.6775,4.13056,1,0,1,0,2
201600008701,16,9,6,340,43.6519,4.11547,1,0,1,0,2
201600008702,16,9,8,340,43.7628,4.05628,1,0,1,0,2
201600008703,16,9,23,340,43.625,4.125,1,0,1,0,2
201600008704,16,11,2,340,43.6836,4.1529,1,0,1,0,2
201600008705,16,11,17,340,43.7613,4.08821,2,0,1,0,3
201600008706,16,12,4,340,43.74957,4.05849,0,0,0,1,1
201600008707,16,12,5,340,43.6127,4.11113,1,0,1,0,2
201600008708,16,12,8,340,43.6787,4.09027,1,1,0,0,2
201600008709,16,12,26,340,43.6561,4.13837,1,0,1,0,2
201600008710,16,12,28,340,43.70519,4.13186,0,2,0,2,4
201600008711,16,1,5,340,43.638,4.03088,1,1,0,0,2
201600008712,16,1,3,340,43.62462,4.00453,0,1,1,0,2
201600008713,16,1,14,340,43.6195,3.97735,0,0,2,0,2
201600008714,16,3,29,340,43.60888,4.00263,0,1,1,0,2
201600008715,16,4,22,340,43.6169,3.95114,1,0,1,0,2
201600008716,16,5,16,340,43.62,3.98185,0,0,2,0,2
201600008717,16,5,19,340,43.61813,3.98499,0,1,0,0,1
201600008718,16,7,18,340,43.6158,3.97947,2,1,0,0,3
201600008719,16,8,12,340,43.6168,3.99666,1,0,1,0,2
201600008720,16,10,21,340,43.6378,3.99415,0,0,1,0,1
201600008721,16,11,10,340,43.6473,3.98616,3,0,1,0,4
201600008722,16,12,8,340,43.591,3.952,0,0,2,1,3
201600008723,16,3,14,340,43.791,3.81462,0,0,1,0,1
201600008724,16,6,29,340,43.7809,3.92994,0,0,1,0,1
201600008725,16,7,10,340,43.839,3.907,0,1,0,0,1
201600008726,16,7,23,340,43.7525,3.83925,1,0,1,0,2
201600008727,16,8,15,340,43.74646,3.85996,1,0,1,0,2
201600008728,16,9,3,340,43.75793,4.01348,1,0,1,0,2
201600008729,16,9,19,340,43.7579,3.77436,1,0,2,0,3
201600008730,16,2,8,340,43.6146,3.15553,1,0,1,0,2
201600008731,16,4,13,340,43.5813,3.16755,1,0,1,0,2
201600008732,16,5,22,340,43.5469,3.18406,0,0,1,1,2
201600008733,16,6,5,340,43.6577,3.10785,1,0,0,1,2
201600008734,16,6,30,340,43.6463,3.16818,1,0,0,1,2
201600008735,16,7,9,340,43.659,3.11067,0,0,1,0,1
201600008736,16,10,9,340,43.6634,3.10466,1,1,0,0,2
201600008737,16,10,16,340,43.56025,3.19367,1,0,2,0,3
201600008738,16,11,15,340,43.5798,3.06359,1,0,1,0,2
201600008739,16,11,24,340,43.5814,3.16587,1,0,0,1,2
201600008740,16,11,29,340,43.6355,3.06947,1,0,1,0,2
201600008741,16,2,15,340,43.2954,3.14136,2,0,0,1,3
201600008742,16,3,16,340,43.285,3.12754,1,2,0,0,3
201600008743,16,3,25,340,43.3339,3.12313,3,0,1,0,4
201600008744,16,6,11,340,43.3605,3.10641,0,1,0,0,1
201600008745,16,6,18,340,43.3327,3.02903,0,0,1,0,1
201600008746,16,7,5,340,43.2617,3.16174,0,0,2,0,2
201600008747,16,7,29,340,43.2854,3.10616,0,2,1,0,3
201600008748,16,12,6,340,43.3177,3.01251,0,0,1,1,2
201600008749,16,11,29,340,43.328,2.97,0,0,1,0,1
201600008750,16,2,8,340,43.4105,3.17062,1,0,1,0,2
201600008751,16,5,18,340,43.3987,2.98169,0,1,1,0,2
201600008752,16,6,20,340,43.39816,2.98274,0,0,1,0,1
201600008753,16,6,28,340,43.5501,3.15543,1,0,1,0,2
201600008754,16,7,13,340,43.4202,3.16113,0,0,1,0,1
201600008755,16,7,18,340,43.4589,2.89083,2,0,1,0,3
201600008756,16,7,28,340,43.436,3.142,1,0,1,0,2
201600008757,16,8,19,340,43.4238,3.15782,1,0,3,1,5
201600008758,16,11,19,340,43.3976,3.18818,0,1,2,0,3
201600008759,16,11,21,340,43.459,3.101,0,0,1,0,1
201600008760,16,3,27,340,43.3244,2.60234,0,0,1,0,1
201600008761,16,4,4,340,43.27508,2.74292,0,0,1,0,1
201600008762,16,5,30,340,43.2813,2.73339,1,0,1,0,2
201600008763,16,5,31,340,43.3648,2.77574,1,0,1,0,2
201600008764,16,11,14,340,43.3112,2.7413,0,0,1,1,2
201600008765,16,7,15,340,43.4686,3.38247,0,0,0,1,1
201600008766,16,8,3,340,43.496,3.47013,0,0,1,0,1
201600008767,16,2,10,340,43.4611,3.51245,1,0,1,0,2
201600008768,16,8,7,340,43.3892,3.41615,0,0,1,0,1
201600008769,16,8,9,340,43.4462,3.41661,0,0,4,0,4
201600008770,16,8,28,340,43.4873,3.49076,0,1,1,0,2
201600008771,16,8,26,340,43.4736,3.49284,0,1,1,0,2
201600008772,16,10,18,340,43.4603,3.41621,2,0,1,0,3
201600008773,16,10,25,340,43.4609,3.42455,1,0,1,0,2
201600008774,16,5,18,340,43.4749,3.44431,1,0,1,0,2
201600008775,16,6,23,340,43.54,3.40527,3,0,1,0,4
201600008776,16,1,28,340,43.4701,2.7889,0,0,0,1,1
201600008777,16,3,12,340,43.5873,2.63433,0,0,2,0,2
201600008778,16,6,6,340,43.4593,2.75101,0,0,1,0,1
201600008779,16,7,17,340,43.47,2.76683,0,0,0,1,1
201600008780,16,7,19,340,43.473,2.76658,1,0,1,0,2
201600008781,16,8,5,340,43.6,2.70088,0,0,1,0,1
201600008782,16,8,21,340,43.503,2.74881,0,0,0,2,2
201600008783,16,9,10,340,43.4772,2.79174,1,0,2,0,3
201600008784,16,11,18,340,43.601,2.70516,1,0,1,0,2
201600008785,16,1,21,340,43.4099,3.24342,0,0,0,1,1
201600008786,16,7,2,340,43.44,3.259,0,0,0,1,1
201600008787,16,7,6,340,43.411,3.237,0,1,1,0,2
201600008788,16,7,7,340,43.49425,3.33747,2,0,1,0,3
201600008789,16,8,5,340,43.4564,3.30379,0,0,1,0,1
201600008790,16,8,17,340,43.4252,3.30673,0,1,0,0,1
201600008791,16,9,11,340,43.503,3.325,0,1,1,0,2
201600008792,16,10,13,340,43.413,3.238,1,0,1,0,2
201600008793,16,10,31,340,43.4681,3.2263,0,1,1,0,2
201600008794,16,10,22,340,43.4475,3.2802,0,0,1,0,1
201600008795,16,6,18,340,43.2734,3.20816,0,0,7,1,8
201600008796,16,6,20,340,43.28137,3.29104,1,0,1,0,2
201600008797,16,10,16,340,43.475,3.469,0,0,1,0,1
201600008798,16,7,5,340,43.7308,3.32134,1,0,1,0,2
201600008799,16,7,9,340,43.7637,3.3608,0,1,0,0,1
201600008800,16,7,15,340,43.6824,3.35847,0,0,1,0,1
201600008801,16,7,21,340,43.6521,3.30555,1,1,0,0,2
201600008802,16,7,25,340,43.8447,3.27302,0,0,1,0,1
201600008803,16,11,14,340,43.7306,3.31877,1,0,1,0,2
201600008804,16,11,18,340,43.7306,3.28284,0,0,1,0,1
201600008805,16,2,23,340,43.6282,3.66087,0,0,0,1,1
201600008806,16,6,21,340,43.6548,3.48439,1,0,1,0,2
201600008807,16,6,30,340,43.5936,3.55395,1,1,1,0,3
201600008808,16,9,5,340,43.576,3.535,0,0,1,0,1
201600008809,16,11,14,340,43.639,3.65,0,0,1,0,1
201600008810,16,12,7,340,43.69673,3.57757,1,0,0,1,2
201600008811,16,1,23,340,43.3477,3.53109,0,0,1,0,1
201600008812,16,2,8,340,43.3577,3.52579,0,0,1,0,1
201600008813,16,2,13,340,43.3605,3.45179,0,1,1,0,2
201600008814,16,3,30,340,43.31015,3.4201,1,0,1,0,2
201600008815,16,5,6,340,43.3117,3.39716,2,0,1,1,4
201600008816,16,6,14,340,43.3468,3.42382,0,2,1,0,3
201600008817,16,7,3,340,43.29,3.3745,2,1,2,0,5
201600008818,16,8,26,340,43.36,3.508,0,0,1,0,1
201600008819,16,9,2,340,43.3378,3.52446,0,0,1,0,1
201600008820,16,9,20,340,43.3634,3.42421,0,1,1,0,2
201600008821,16,10,25,340,43.3776,3.47199,0,1,2,0,3
201600008822,16,10,31,340,43.31429,3.3621,1,0,0,1,2
201600008823,16,11,30,340,43.3173,3.54019,0,1,0,1,2
201600008824,16,1,12,340,43.5502,3.73065,0,0,0,1,1
201600008825,16,5,22,340,43.5616,3.70609,0,0,1,0,1
201600008826,16,7,15,340,43.54738,3.73638,0,0,0,1,1
201600008827,16,7,31,340,43.455,3.69153,0,0,1,0,1
201600008828,16,8,12,340,43.5088,3.70408,1,0,1,1,3
201600008829,16,8,22,340,43.4556,3.69487,1,0,1,0,2
201600008830,16,9,12,340,43.509,3.689,1,0,1,0,2
201600008831,16,9,30,340,43.5013,3.71527,2,2,0,0,4
201600008832,16,10,19,340,43.4671,3.69052,0,2,1,0,3
201600008833,16,2,6,340,43.4694,3.68933,1,0,1,0,2
201600008834,16,2,12,340,43.4309,3.61053,1,1,1,0,3
201600008835,16,4,10,340,43.4299,3.60893,1,0,1,0,2
201600008836,16,6,18,340,43.4321,3.59445,0,0,1,0,1
201600008837,16,7,4,340,43.4692,3.36748,1,0,1,1,3
201600008838,16,12,28,340,43.429,3.60754,1,0,1,0,2
201600011505,16,1,24,340,43.5901,3.80098,2,0,1,0,3
201600011506,16,2,4,340,43.6275,3.68673,1,1,0,0,2
201600011507,16,4,29,340,43.577,3.79501,1,0,1,0,2
201600011508,16,4,29,340,43.6813,3.69255,0,0,1,0,1
201600011509,16,6,4,340,43.6133,3.80617,1,0,2,0,3
201600011510,16,7,19,340,43.5846,3.77833,2,1,0,0,3
201600011511,16,8,22,340,43.5898,3.80042,0,1,2,0,3
201600011512,16,10,9,340,43.61,3.80196,0,2,4,0,6
201600011826,16,2,20,340,43.6165,3.94725,0,0,0,1,1
201600011827,16,3,15,340,43.6514,3.98733,1,0,1,0,2
201600011831,16,6,12,340,43.6589,3.99885,1,1,1,0,3
201600011833,16,6,13,340,43.6521,3.98912,1,2,0,0,3
201600011837,16,7,12,340,43.6758,4.02536,1,2,3,0,6
201600011839,16,8,26,340,43.7171,4.13835,1,2,0,0,3
201600011841,16,9,11,340,43.6849,4.04934,2,0,2,0,4
201600011843,16,9,19,340,43.6442,3.9763,1,1,0,0,2
201600011845,16,10,9,340,43.63,3.96776,0,1,0,0,1
201600011846,16,10,11,340,43.70417,4.11808,0,2,1,0,3
201600011847,16,10,25,340,43.6895,4.06283,1,1,0,0,2
201600011849,16,10,29,340,43.6941,4.08228,3,1,0,0,4
201600012009,16,1,4,340,43.52383,3.76223,1,2,0,0,3
201600012010,16,1,13,340,43.5906,3.8992,3,0,1,0,4
201600012011,16,1,28,340,43.5905,3.89894,1,4,0,0,5
201600012012,16,2,7,340,43.4632,3.62871,0,0,1,0,1
201600012013,16,3,9,340,43.4822,3.68305,0,0,1,0,1
201600012014,16,3,14,340,43.442,3.57222,0,0,0,1,1
201600012015,16,3,20,340,43.3557,3.33797,0,2,1,0,3
201600012016,16,4,13,340,43.3337,3.28402,0,1,0,0,1
201600012017,16,4,15,340,43.584,3.88923,31,2,0,0,33
201600012018,16,5,17,340,43.5526,3.81769,4,0,1,0,5
201600012019,16,5,30,340,43.2604,3.16865,2,1,0,0,3
201600012020,16,6,7,340,43.4225,3.54133,1,0,1,0,2
201600012021,16,6,12,340,43.4068,3.48982,0,7,0,0,7
201600012022,16,6,20,340,43.5431,3.87904,1,0,1,0,2
201600012023,16,7,10,340,43.35796,3.34095,1,0,0,1,2
201600012024,16,7,16,340,43.4417,3.57176,4,0,6,0,10
201600012025,16,7,18,340,43.29459,3.19783,0,1,0,1,2
201600012026,16,7,22,340,43.499,3.722,3,3,0,0,6
201600012027,16,8,2,340,43.5905,3.89898,3,0,1,0,4
201600012028,16,8,18,340,43.3952,3.46705,5,0,1,0,6
201600012029,16,8,25,340,43.33083,3.28027,1,2,1,0,4
201600012030,16,9,27,340,43.542,3.783,0,2,1,0,3
201600012031,16,9,28,340,43.484,3.674,1,2,1,0,4
201600012032,16,10,30,340,43.5598,3.82709,2,0,1,0,3
201600012033,16,11,4,340,43.3954,3.46718,1,2,0,0,3
201600012034,16,11,19,340,43.3057,3.2372,2,2,0,1,5
201600012035,16,12,23,340,43.3671,3.38811,0,0,1,0,1
201600012715,16,3,5,340,43.64044,3.73376,0,0,1,0,1
201600012716,16,3,24,340,43.7299,3.80265,1,0,1,0,2
201600012717,16,8,25,340,43.66816,3.80013,1,0,0,1,2
201600012818,16,2,3,340,43.509,3.80166,1,0,1,0,2
201600012819,16,3,7,340,43.5262,3.81942,1,0,1,0,2
201600012820,16,3,12,340,43.4809,3.77297,1,2,1,0,4
201600012821,16,8,24,340,43.5055,3.7951,1,0,1,0,2
201600012822,16,9,5,340,43.4728,3.76948,1,0,0,1,2
201600012823,16,9,21,340,43.5464,3.82436,1,0,1,0,2
201600012824,16,10,15,340,43.47752,3.77167,1,1,0,0,2
201600012825,16,12,6,340,43.4949,3.7953,1,1,0,0,2
201600012826,16,12,23,340,43.47451,3.77039,1,0,1,0,2
201600018424,16,2,18,340,43.5941,3.11975,1,0,1,0,2
201600018425,16,3,11,340,43.5878,3.17073,0,0,1,0,1
201600018426,16,5,17,340,43.5517,3.19775,0,0,0,1,1
201600018427,16,5,18,340,43.386,3.19772,1,0,1,0,2
201600018428,16,1,30,340,43.4059,2.75048,0,1,1,0,2
201600018429,16,12,6,340,43.7326,3.31808,1,0,1,0,2
201600018430,16,12,20,340,43.7339,3.35085,0,0,1,0,1
201600018431,16,1,10,340,43.5705,3.45522,0,0,1,0,1
201600018432,16,1,22,340,43.6131,3.43671,0,0,1,0,1
201600018433,16,2,25,340,43.5962,3.49391,1,0,1,0,2
201600018434,16,3,2,340,43.5509,3.46697,0,0,1,1,2
201600018435,16,5,12,340,43.595,3.48738,0,2,3,1,6
201600018436,16,6,24,340,43.5709,3.51512,0,0,3,0,3
201600018437,16,7,6,340,43.6324,3.43906,1,0,1,0,2
201600018438,16,7,18,340,43.62592,3.43108,1,0,1,0,2
201600018439,16,7,26,340,43.5371,3.49722,1,0,0,1,2
201600018440,16,7,26,340,43.5274,3.57188,0,1,1,0,2
201600018441,16,10,22,340,43.6107,3.43668,1,0,0,1,2
201600018442,16,11,4,340,43.5399,3.45833,1,0,1,0,2
201600018443,16,12,6,340,43.6122,3.46561,0,1,1,0,2
201600018444,16,2,8,340,43.6504,3.50225,1,0,1,0,2
201600018459,16,2,8,340,43.378,3.42045,1,0,1,0,2
201600018460,16,4,6,340,43.5334,3.42952,3,2,0,0,5
201600018461,16,5,8,340,43.41623,3.41756,0,0,3,1,4
201600018462,16,5,31,340,43.4736,3.45167,1,0,1,0,2
201600019630,16,1,15,340,43.6886,3.92892,1,0,1,0,2
201600019631,16,1,17,340,43.719,3.86838,1,1,2,0,4
201600019632,16,1,31,340,43.7246,3.92568,1,0,1,0,2
201600019633,16,3,25,340,43.6507,3.8636,2,0,1,1,4
201600019634,16,3,31,340,43.688,3.858,1,1,0,0,2
201600019635,16,6,24,340,43.6663,3.90773,1,0,1,0,2
201600019636,16,7,8,340,43.7255,3.91253,2,1,1,0,4
201600019637,16,7,25,340,43.737,3.905,1,0,1,0,2
201600019638,16,9,5,340,43.6597,3.9014,1,0,1,0,2
201600019639,16,9,14,340,43.7214,3.86867,0,0,1,0,1
201600019640,16,10,5,340,43.7024,3.94193,1,1,0,1,3
201600019641,16,10,20,340,43.6597,3.86327,1,0,1,0,2
201600019642,16,10,28,340,43.656,3.903,1,0,1,0,2
201600020173,16,1,22,340,43.5691,3.84961,0,0,1,0,1
201600020174,16,3,27,340,43.5335,3.75308,0,1,1,0,2
201600020175,16,4,25,340,43.5873,3.83766,0,0,1,1,2
201600020176,16,6,16,340,43.5708,3.83694,0,1,1,0,2
201600020177,16,6,24,340,43.5508,3.78423,1,0,1,0,2
201600020178,16,7,18,340,43.57723,3.82951,1,0,1,0,2
201600020179,16,8,6,340,43.541,3.76529,0,3,1,0,4
201600020180,16,8,22,340,43.5519,3.80018,0,0,1,0,1
201600020181,16,10,3,340,43.561,3.84912,2,0,1,0,3
201600020182,16,11,18,340,43.5594,3.79684,2,0,1,0,3
201600020183,16,11,28,340,43.5613,3.84957,1,0,1,0,2
201600020184,16,11,28,340,43.6239,3.86221,1,1,1,0,3
201600020185,16,12,2,340,43.5468,3.77732,1,0,1,0,2
201600020186,16,12,12,340,43.5614,3.7992,1,2,1,0,4
201600020440,16,1,8,340,43.6542,3.52445,2,3,0,0,5
201600020441,16,1,10,340,43.6271,3.45034,1,1,2,0,4
201600020442,16,2,27,340,43.6523,3.53096,0,0,2,0,2
201600020443,16,3,26,340,43.7301,3.32702,0,0,0,1,1
201600020444,16,4,2,340,43.69363,3.34365,0,0,1,0,1
201600020445,16,5,8,340,43.6496,3.54038,0,3,0,0,3
201600020446,16,5,8,340,43.6567,3.46095,6,0,1,0,7
201600020447,16,5,10,340,43.6884,3.35384,0,0,1,0,1
201600020448,16,6,18,340,43.8845,3.30211,0,0,1,0,1
201600020449,16,6,26,340,43.4443,3.41821,0,0,0,1,1
201600020450,16,7,14,340,43.74799,3.33067,0,1,6,0,7
201600020451,16,7,29,340,43.603,3.808,0,1,2,0,3
201600020452,16,8,11,340,43.8257,3.31674,0,0,1,0,1
201600020453,16,8,26,340,43.36701,3.28301,1,0,1,0,2
201600020454,16,9,9,340,43.67989,3.38964,1,0,2,0,3
201600020455,16,9,24,340,43.752,3.324,1,0,1,0,2
201600020456,16,10,3,340,43.638,3.571,1,1,0,0,2
201600020457,16,11,14,340,43.63359,3.75011,0,2,0,0,2
201600020458,16,11,22,340,43.8228,3.32085,0,0,1,0,1
201600020459,16,11,24,340,43.3786,3.30039,0,0,1,0,1
201600020460,16,11,27,340,43.6255,3.61534,2,1,0,0,3
201600024492,16,1,12,340,43.31,3.47,1,0,1,0,2
201600024493,16,3,26,340,43.2873,3.50949,1,1,0,0,2
201600024494,16,4,2,340,43.3,3.47,2,1,1,0,4
201600024495,16,6,13,340,43.2988,3.4784,1,0,1,0,2
201600024496,16,4,8,340,43.315,3.4715,0,1,0,0,1
201600024497,16,6,19,340,43.286,3.5134,0,0,2,0,2
201600024498,16,7,11,340,43.3077,3.49833,0,1,2,0,3
201600024499,16,7,12,340,43.294,3.5031,2,0,1,0,3
201600024500,16,8,8,340,43.3031,3.47744,1,0,1,0,2
201600024501,16,8,28,340,43.2974,3.4731,1,0,1,0,2
201600024502,16,7,7,340,43.3113,3.47052,1,0,0,1,2
201600024503,16,9,15,340,43.3058,3.46912,1,0,1,0,2
201600024504,16,6,5,340,43.3047,3.45213,0,0,1,0,1
201600024505,16,9,23,340,43.28,3.51,0,0,1,0,1
201600024506,16,9,3,340,43.29,3.51,1,0,1,0,2
201600024507,16,10,6,340,43.3084,3.47623,1,0,1,0,2
201600024508,16,9,10,340,43.2949,3.50437,2,1,0,1,4
201600024509,16,11,10,340,43.3105,3.47531,1,3,0,0,4
201600024510,16,11,24,340,43.3,3.48,1,0,1,0,2
201600024511,16,12,13,340,43.3119,3.472,1,0,0,1,2
201600024512,16,1,6,340,43.3077,3.21212,0,0,0,1,1
201600024513,16,11,21,340,43.3355,3.22713,1,1,0,0,2
201600024514,16,1,9,340,43.337,3.2528,1,0,1,0,2
201600024515,16,11,22,340,43.3458,3.2562,1,1,0,0,2
201600024516,16,1,19,340,43.3587,3.25029,0,1,1,0,2
201600024517,16,1,16,340,43.3605,3.24995,1,0,1,0,2
201600024518,16,1,29,340,43.3448,3.23435,1,0,1,0,2
201600024519,16,12,23,340,43.35339,3.22503,0,1,1,0,2
201600024520,16,1,20,340,43.343,3.20915,1,3,1,0,5
201600024521,16,2,5,340,43.3434,3.23333,1,0,1,0,2
201600024522,16,2,13,340,43.3503,3.25132,0,0,1,0,1
201600024523,16,2,10,340,43.3208,3.28415,1,1,0,0,2
201600024524,16,2,12,340,43.3348,3.2607,1,0,1,0,2
201600024525,16,2,27,340,43.3431,3.26138,0,2,0,0,2
201600024526,16,3,27,340,43.3238,2.60301,0,1,0,0,1
201600024527,16,3,24,340,43.3799,3.20294,2,0,1,0,3
201600024528,16,4,15,340,43.3312,3.24488,1,0,1,0,2
201600024529,16,3,28,340,43.3561,3.22185,1,0,1,0,2
201600024530,16,4,15,340,43.3606,3.24964,1,0,1,0,2
201600024531,16,4,27,340,43.3631,3.19123,0,0,1,0,1
201600024532,16,3,30,340,43.3622,3.24516,0,1,0,1,2
201600024533,16,5,2,340,43.3388,3.21199,0,0,1,0,1
201600024534,16,5,10,340,43.3438,3.22063,0,1,0,0,1
201600024535,16,5,28,340,43.3473,3.24417,1,0,1,0,2
201600024536,16,5,3,340,43.3827,3.22552,0,1,0,1,2
201600024537,16,6,27,340,43.351,3.22483,1,0,1,0,2
201600024538,16,6,29,340,43.3562,3.24987,2,0,1,0,3
201600024539,16,7,8,340,43.3314,3.27068,1,0,1,0,2
201600024540,16,6,7,340,43.3477,3.25691,1,0,1,0,2
201600024541,16,7,21,340,43.333,3.15322,0,0,1,0,1
201600024542,16,7,31,340,43.3101,3.23371,0,0,0,1,1
201600024543,16,8,2,340,43.3391,3.21078,1,0,1,0,2
201600024544,16,7,5,340,43.3382,3.20634,2,0,1,0,3
201600024545,16,9,21,340,43.3778,3.29632,0,2,2,0,4
201600024546,16,9,30,340,43.3451,3.23645,1,0,1,0,2
