lat;long;grav;ttue;tbg;tbl;nbimp
43.58525;3.88209;0.43;0;0;1;1
43.61662;3.86052;0.43;0;0;1;1
43.60017;3.89453;0.43;0;0;1;1
43.56455;3.87925;0.43;0;0;1;1
43.36828;3.24592;0.43;0;0;1;1
43.57843;3.90801;0.43;0;0;1;1
43.60581;3.8768;0.43;0;0;1;1
43.34626;3.15024;0.43;0;0;1;1
43.33788;3.23633;0.43;0;0;1;1
43.52392;3.41547;0.43;0;0;1;1
43.48044;3.48494;0.43;0;0;1;1
43.4;3.313;0.43;0;0;1;1
43.43265;3.25601;0.43;0;0;1;1
43.661;3.663;0.43;0;0;1;1
43.32874;3.23086;0.43;0;0;1;1
43.61418;3.90668;0.43;0;0;1;1
43.61949;3.89737;0.43;0;0;1;1
43.60831;3.86889;0.43;0;0;1;1
43.58319;3.92453;0.43;0;0;1;1
43.58487;3.88819;0.43;0;0;1;1
43.58108;3.9085;0.43;0;0;1;1
43.63598;3.84704;0.43;0;0;1;1
43.61641;3.84096;0.43;0;0;1;1
43.57174;3.90931;0.43;0;0;1;1
43.61;3.83639;0.43;0;0;1;1
43.61983;3.81822;0.43;0;0;1;1
43.59217;3.8445;0.43;0;0;1;1
43.62471;3.86702;0.43;0;0;1;1
43.58683;3.85878;0.43;0;0;1;1
43.61896;3.87767;0.43;0;0;1;1
43.58893;3.89063;0.43;0;0;1;1
43.6161;3.86874;0.43;0;0;1;1
43.5902;3.8859;0.43;0;0;1;1
43.61456;3.82844;0.43;0;0;1;1
43.47;3.274;0.43;0;0;1;1
43.522;2.9901;0.43;0;0;1;1
43.67392;3.98661;0.43;0;0;1;1
43.60311;3.88275;0.43;0;0;1;1
43.60939;3.83801;0.43;0;0;1;1
43.62104;3.85824;0.43;0;0;1;1
43.60382;3.91324;0.43;0;0;1;1
43.59054;3.89019;0.43;0;0;1;1
43.60592;3.87825;0.43;0;0;1;1
43.64845;3.87837;0.43;0;0;1;1
43.6101;3.85079;0.43;0;0;1;1
43.61058;3.87232;0.43;0;0;1;1
43.64088;3.8581;0.43;0;0;1;1
43.62035;3.86893;0.43;0;0;1;1
43.59697;3.88307;0.43;0;0;1;1
43.61694;3.87328;0.43;0;0;1;1
43.62955;3.82098;0.43;0;0;1;1
43.59213;3.88984;0.43;0;0;1;1
43.58988;3.86311;0.43;0;0;1;1
43.61009;3.86267;0.43;0;0;1;1
43.448;3.421;0.43;0;0;1;1
43.654;4.07599;0.43;0;0;1;1
43.402;3.328;0.43;0;0;1;1
43.371;3.159;0.43;0;0;1;1
43.61998;3.85116;0.43;0;0;1;1
43.57158;3.90557;0.43;0;0;1;1
43.60909;3.85622;0.43;0;0;1;1
43.61484;3.91166;0.43;0;0;1;1
43.60723;3.91815;0.43;0;0;1;1
43.64847;3.86468;0.43;0;0;1;1
43.63061;3.82203;0.43;0;0;1;1
43.61735;3.83756;0.43;0;0;1;1
43.58687;3.88946;0.43;0;0;1;1
43.6124;3.88946;0.43;0;0;1;1
43.6059;3.89347;0.43;0;0;1;1
43.57505;3.94145;0.43;0;0;1;1
43.59939;3.84094;0.43;0;0;1;1
43.55586;3.89266;0.43;0;0;1;1
43.60096;3.84936;0.43;0;0;1;1
43.57751;3.89756;0.43;0;0;1;1
43.63035;3.84179;0.43;0;0;1;1
43.60609;3.89843;0.43;0;0;1;1
43.59682;3.84524;0.43;0;0;1;1
43.60598;3.89403;0.43;0;0;1;1
43.58878;3.8846;0.43;0;0;1;1
43.6143;3.86364;0.43;0;0;1;1
43.59127;3.90899;0.43;0;0;1;1
43.60338;3.87224;0.43;0;0;1;1
43.60936;3.87264;0.43;0;0;1;1
43.56306;3.96975;0.43;0;0;1;1
43.62123;3.83656;0.43;0;0;1;1
43.62065;3.85754;0.43;0;0;1;1
43.61121;3.87224;0.43;0;0;1;1
43.58512;3.88826;0.43;0;0;1;1
43.59934;3.89601;0.43;0;0;1;1
43.59704;3.88012;0.43;0;0;1;1
43.63423;3.82263;0.43;0;0;1;1
43.60294;3.87444;0.43;0;0;1;1
43.57107;3.89619;0.43;0;0;1;1
43.58509;3.92401;0.43;0;0;1;1
43.296;3.121;0.43;0;0;1;1
43.67;3.905;0.43;0;0;1;1
43.736;3.305;0.43;0;0;1;1
43.60617;3.89816;0.43;0;0;1;1
43.6203;3.85546;0.43;0;0;1;1
43.55748;3.89261;0.43;0;0;1;1
43.60056;3.87077;0.43;0;0;1;1
43.57697;3.87349;0.43;0;0;1;1
43.585;3.612;0.43;0;0;1;1
43.53919;3.31006;0.43;0;0;1;1
43.34666;3.23911;0.43;0;0;1;1
43.34565;3.20772;0.43;0;0;1;1
43.33638;3.24392;0.43;0;0;1;1
43.33793;3.20385;0.43;0;0;1;1
43.35717;3.25011;0.43;0;0;1;1
43.34614;3.21704;0.43;0;0;1;1
43.33974;3.25937;0.43;0;0;1;1
43.42446;3.72432;0.43;0;0;1;1
43.36417;3.2608;0.43;0;0;1;1
43.34949;3.25169;0.43;0;0;1;1
43.34537;3.23817;0.43;0;0;1;1
43.42942;3.70668;0.43;0;0;1;1
43.35202;3.20487;0.43;0;0;1;1
43.34704;3.2121;0.43;0;0;1;1
43.33923;3.58124;0.43;0;0;1;1
43.59466;3.82023;0.43;0;0;1;1
43.61784;3.81902;0.43;0;0;1;1
43.61031;3.87225;0.43;0;0;1;1
43.64036;3.86394;0.43;0;0;1;1
43.60616;3.88472;0.43;0;0;1;1
43.64741;3.84291;0.43;0;0;1;1
43.57668;3.87363;0.43;0;0;1;1
43.59617;3.89161;0.43;0;0;1;1
43.57342;3.94463;0.43;0;0;1;1
43.59746;3.8642;0.43;0;0;1;1
43.60307;3.88032;0.43;0;0;1;1
43.61927;3.86159;0.43;0;0;1;1
43.619;3.87399;0.43;0;0;1;1
43.40707;3.69662;0.43;0;0;1;1
43.41239;3.69308;0.43;0;0;1;1
43.61487;3.87695;0.43;0;0;1;1
43.6162;3.87472;0.43;0;0;1;1
43.58313;3.87673;0.43;0;0;1;1
43.61373;3.86657;0.43;0;0;1;1
43.58839;3.85546;0.43;0;0;1;1
43.61793;3.84404;0.43;0;0;1;1
43.63788;3.83773;0.43;0;0;1;1
43.63918;3.82789;0.43;0;0;1;1
43.616;3.87464;0.43;0;0;1;1
43.62312;3.84452;0.43;0;0;1;1
43.56467;3.9498;0.43;0;0;1;1
43.62824;3.85785;0.43;0;0;1;1
43.6061;3.87287;0.43;0;0;1;1
43.59266;3.85274;0.43;0;0;1;1
43.56221;3.87605;0.43;0;0;1;1
43.60639;3.87233;0.43;0;0;1;1
43.58138;3.89818;0.43;0;0;1;1
43.60807;3.85418;0.43;0;0;1;1
43.60721;3.88721;0.43;0;0;1;1
43.36147;3.60971;0.43;0;0;1;1
43.35533;3.22203;0.43;0;0;1;1
43.66;3.506;0.43;0;0;1;1
43.59013;3.85644;0.43;0;0;1;1
43.39158;3.22839;0.43;0;0;1;1
43.61021;3.85309;0.43;0;0;1;1
43.61022;3.85081;0.43;0;0;1;1
43.63166;3.84238;0.43;0;0;1;1
43.61471;3.83279;0.43;0;0;1;1
43.60681;3.82087;0.43;0;0;1;1
43.35464;3.23411;0.43;0;0;1;1
43.61352;3.84051;0.43;0;0;1;1
43.62572;3.83256;0.43;0;0;1;1
43.60544;3.86079;0.43;0;0;1;1
43.61527;3.87895;0.43;0;0;1;1
43.62472;3.83631;0.43;0;0;1;1
43.61722;3.82304;0.43;0;0;1;1
43.60224;3.90133;0.43;0;0;1;1
43.35923;3.2458;0.43;0;0;1;1
43.34461;3.23247;0.43;0;0;1;1
43.3203;3.49857;0.43;0;0;1;1
43.32284;3.30533;0.43;0;0;1;1
43.33658;3.22516;0.43;0;0;1;1
43.34865;3.23505;0.43;0;0;1;1
43.60317;3.89075;0.43;0;0;1;1
43.33676;3.21873;0.43;0;0;1;1
43.35968;3.2466;0.43;0;0;1;1
43.35531;3.25007;0.43;0;0;1;1
43.34967;3.22168;0.43;0;0;1;1
43.35923;3.2458;0.43;0;0;1;1
43.34537;3.23817;0.43;0;0;1;1
43.62826;3.82118;0.43;0;0;1;1
43.60835;3.9292;0.43;0;0;1;1
3.59596;3.59596;0.43;0;0;1;1
43.635;3.419;0.43;0;0;1;1
43.44483;3.71008;0.43;0;0;1;1
43.42382;3.72361;0.43;0;0;1;1
43.60877;3.84154;0.43;0;0;1;1
43.63679;3.81698;0.43;0;0;1;1
43.60228;3.87009;0.43;0;0;1;1
43.60906;3.86701;0.43;0;0;1;1
43.5881;3.90396;0.43;0;0;1;1
43.60738;3.8822;0.43;0;0;1;1
43.63458;3.83381;0.43;0;0;1;1
43.63439;3.82255;0.43;0;0;1;1
43.62926;3.87251;0.43;0;0;1;1
43.60608;3.87299;0.43;0;0;1;1
43.61098;3.85715;0.43;0;0;1;1
43.6088;3.82045;0.43;0;0;1;1
43.61475;3.83156;0.43;0;0;1;1
3.21025;43.21025;0.43;0;0;1;1
43.34149;3.25621;0.43;0;0;1;1
43.33437;3.27973;0.43;0;0;1;1
43.62978;3.8701;0.43;0;0;1;1
43.59704;3.88156;0.43;0;0;1;1
43.34783;3.21666;0.43;0;0;1;1
43.55176;3.97004;0.43;0;0;1;1
43.60626;3.87765;0.43;0;0;1;1
43.61249;3.83893;0.43;0;0;1;1
43.60017;3.86718;0.43;0;0;1;1
43.31357;3.24999;0.43;0;0;1;1
43.60622;3.87262;0.43;0;0;1;1
43.61021;3.84666;0.43;0;0;1;1
43.34224;3.22023;0.43;0;0;1;1
43.58315;3.92563;0.43;0;0;1;1
43.6253;3.83763;0.43;0;0;1;1
43.59905;3.89899;0.43;0;0;1;1
43.57432;3.87592;0.43;0;0;1;1
43.61684;3.84623;0.43;0;0;1;1
43.59242;3.88502;0.43;0;0;1;1
43.63263;3.81992;0.43;0;0;1;1
43.63931;3.82885;0.43;0;0;1;1
43.60887;3.89144;0.43;0;0;1;1
43.33866;3.22503;0.43;0;0;1;1
43.3425;3.22123;0.43;0;0;1;1
43.36253;3.2233;0.43;0;0;1;1
43.32134;3.29322;0.43;0;0;1;1
43.3144;3.45667;0.43;0;0;1;1
43.33552;3.24879;0.43;0;0;1;1
43.55909;3.96328;0.43;0;0;1;1
43.34256;3.22157;0.43;0;0;1;1
43.33402;3.22185;0.43;0;0;1;1
43.34451;3.2185;0.43;0;0;1;1
43.33507;3.22972;0.43;0;0;1;1
43.57704;3.87579;0.43;0;0;1;1
43.33671;3.21914;0.43;0;0;1;1
43.35397;3.22387;0.43;0;0;1;1
43.35244;3.22468;0.43;0;0;1;1
43.35531;3.25007;0.43;0;0;1;1
43.34664;3.21933;0.43;0;0;1;1
43.33625;3.23593;0.43;0;0;1;1
43.62006;3.82238;0.43;0;0;1;1
43.35;3.22716;0.43;0;0;1;1
43.61117;3.82911;0.43;0;0;1;1
43.62479;3.88933;0.43;0;0;1;1
43.60634;3.87742;0.43;0;0;1;1
43.61784;3.86716;0.43;0;0;1;1
43.61423;3.85105;0.43;0;0;1;1
43.58436;3.90874;0.43;0;0;1;1
43.34831;3.21511;0.43;0;0;1;1
43.33681;3.22831;0.43;0;0;1;1
43.34097;3.24898;0.43;0;0;1;1
43.33968;3.24656;0.43;0;0;1;1
43.33507;3.22776;0.43;0;0;1;1
43.33576;3.19997;0.43;0;0;1;1
43.34402;3.24254;0.43;0;0;1;1
43.34262;3.22187;0.43;0;0;1;1
43.59537;3.83851;0.43;0;0;1;1
43.62518;3.835;0.43;0;0;1;1
43.57697;3.93308;0.43;0;0;1;1
43.63909;3.82915;0.43;0;0;1;1
43.57514;3.8615;0.43;0;0;1;1
43.62093;3.81599;0.43;0;0;1;1
43.67954;3.92755;0.43;0;0;1;1
43.61907;3.8217;0.43;0;0;1;1
43.60374;3.85743;0.43;0;0;1;1
43.57852;3.87666;0.43;0;0;1;1
43.62118;3.83397;0.43;0;0;1;1
43.60422;3.81169;0.43;0;0;1;1
43.63033;3.82239;0.43;0;0;1;1
43.61513;3.88161;0.43;0;0;1;1
43.58138;3.86922;0.43;0;0;1;1
43.58233;3.92478;0.43;0;0;1;1
43.6225;3.88806;0.43;0;0;1;1
43.61852;3.84597;0.43;0;0;1;1
43.33006;3.18705;0.43;0;0;1;1
43.62681;3.86984;0.43;0;0;1;1
43.34955;3.23649;0.43;0;0;1;1
43.59206;3.90735;0.43;0;0;1;1
43.62934;3.77254;0.43;0;0;1;1
43.36588;3.2103;0.43;0;0;1;1
43.68821;3.82398;0.43;0;0;1;1
43.36002;3.24746;0.43;0;0;1;1
43.27351;3.2847;0.43;0;0;1;1
43.61654;3.84087;0.43;0;0;1;1
43.59351;3.8893;0.43;0;0;1;1
43.63373;3.84337;0.43;0;0;1;1
43.59687;3.83837;0.43;0;0;1;1
43.58825;3.89211;0.43;0;0;1;1
43.59466;3.88861;0.43;0;0;1;1
43.33802;3.24031;0.43;0;0;1;1
43.60332;3.90591;0.43;0;0;1;1
43.5799;3.86867;0.43;0;0;1;1
43.59244;3.8202;0.43;0;0;1;1
43.60415;3.85828;0.43;0;0;1;1
43.62437;3.86278;0.43;0;0;1;1
43.63646;3.83114;0.43;0;0;1;1
43.62159;3.86866;0.43;0;0;1;1
43.3439;3.22729;0.43;0;0;1;1
43.639;3.8732;0.43;0;0;1;1
43.58594;3.89529;0.43;0;0;1;1
43.33404;3.23305;0.43;0;0;1;1
43.61813;3.89724;0.43;0;0;1;1
43.60967;3.83721;0.43;0;0;1;1
43.57307;3.87643;0.43;0;0;1;1
43.61744;3.81956;0.43;0;0;1;1
43.59152;3.87897;0.43;0;0;1;1
43.58954;3.8899;0.43;0;0;1;1
43.60988;3.88889;0.43;0;0;1;1
43.60687;3.86418;0.43;0;0;1;1
43.60272;3.87096;0.43;0;0;1;1
43.60543;3.86079;0.43;0;0;1;1
43.60432;3.87494;0.43;0;0;1;1
43.35993;3.21234;0.43;0;0;1;1
43.53271;3.23002;0.43;0;0;1;1
43.59703;2.95085;0.43;0;0;1;1
43.61003;3.87133;0.43;0;0;1;1
43.60883;3.91352;0.43;0;0;1;1
43.58035;3.86763;0.43;0;0;1;1
43.62949;3.82234;0.43;0;0;1;1
43.62353;3.83378;0.43;0;0;1;1
43.33783;3.23632;0.43;0;0;1;1
43.68283;3.84561;0.43;0;0;1;1
43.62687;3.88961;0.43;0;0;1;1
43.63725;3.85978;0.43;0;0;1;1
43.62113;3.85834;0.43;0;0;1;1
43.63527;3.87139;0.43;0;0;1;1
43.34412;3.23828;0.43;0;0;1;1
43.60761;3.82121;0.43;0;0;1;1
43.61394;3.82228;0.43;0;0;1;1
43.63402;3.84351;0.43;0;0;1;1
43.61545;3.82069;0.43;0;0;1;1
43.60486;3.86497;0.43;0;0;1;1
43.34342;3.22317;0.43;0;0;1;1
43.60538;3.89874;0.43;0;0;1;1
43.61571;3.84036;0.43;0;0;1;1
43.62414;3.81339;0.43;0;0;1;1
43.63396;3.84893;0.43;0;0;1;1
43.61196;3.83878;0.43;0;0;1;1
43.6261;3.86556;0.43;0;0;1;1
43.60638;3.837;0.43;0;0;1;1
43.62691;3.86993;0.43;0;0;1;1
43.61499;3.86617;0.43;0;0;1;1
43.60533;3.875;0.43;0;0;1;1
43.61104;3.86669;0.43;0;0;1;1
3.47298;43.30832;0.43;0;0;1;1
43.30842;3.47624;0.43;0;0;1;1
43.56828;3.90386;0.43;0;0;1;1
43.57574;3.89734;0.43;0;0;1;1
43.57809;3.8688;0.43;0;0;1;1
43.56758;3.94995;0.43;0;0;1;1
43.61425;3.85112;0.43;0;0;1;1
43.6182;3.84455;0.43;0;0;1;1
43.62005;3.90113;0.43;0;0;1;1
43.60894;3.89077;0.43;0;0;1;1
43.61212;3.89826;0.43;0;0;1;1
43.60125;3.84894;0.43;0;0;1;1
43.34334;3.25853;0.43;0;0;1;1
43.61578;3.87238;0.43;0;0;1;1
43.60469;3.89951;0.43;0;0;1;1
43.60592;3.87571;0.43;0;0;1;1
43.59848;3.8934;0.43;0;0;1;1
43.33555;3.21679;0.43;0;0;1;1
43.5762;3.87376;0.43;0;0;1;1
43.6088;3.87307;0.43;0;0;1;1
43.59862;3.8726;0.43;0;0;1;1
43.32001;3.27958;0.43;0;0;1;1
43.61596;3.83707;0.43;0;0;1;1
43.61578;3.87238;0.43;0;0;1;1
43.61037;3.83913;0.43;0;0;1;1
43.6146;3.83557;0.43;0;0;1;1
43.63127;3.82433;0.43;0;0;1;1
43.60317;3.89366;0.43;0;0;1;1
43.58025;3.88057;0.43;0;0;1;1
43.6057;3.86132;0.43;0;0;1;1
43.61744;3.83791;0.43;0;0;1;1
43.34748;3.21769;0.43;0;0;1;1
43.60132;3.84873;0.43;0;0;1;1
43.34269;3.22215;0.43;0;0;1;1
43.60653;3.87786;0.43;0;0;1;1
43.62581;3.86569;0.43;0;0;1;1
43.62302;3.83164;0.43;0;0;1;1
43.42311;3.74329;0.43;0;0;1;1
43.57858;3.93398;0.43;0;0;1;1
43.59784;3.88126;0.43;0;0;1;1
43.5975;3.86416;0.43;0;0;1;1
43.63474;3.86736;0.43;0;0;1;1
43.44525;3.7575;0.43;0;0;1;1
43.60125;3.85168;0.43;0;0;1;1
43.32656;3.24772;0.43;0;0;1;1
43.47179;3.90922;0.43;0;0;1;1
43.59973;3.87559;0.43;0;0;1;1
43.34222;3.20885;0.43;0;0;1;1
43.60455;3.89956;0.43;0;0;1;1
43.5317;3.94375;0.43;0;0;1;1
43.74105;4.05068;0.43;0;0;1;1
43.45081;3.75809;0.43;0;0;1;1
43.32862;3.24254;0.43;0;0;1;1
43.3005;3.48129;0.43;0;0;1;1
43.35031;3.22503;0.43;0;0;1;1
43.63654;3.8736;0.43;0;0;1;1
43.60479;3.86751;0.43;0;0;1;1
43.59544;3.90507;0.43;0;0;1;1
43.60539;3.87501;0.43;0;0;1;1
43.55308;3.96824;0.43;0;0;1;1
43.34002;3.22329;0.43;0;0;1;1
43.60295;3.88047;0.43;0;0;1;1
43.61948;3.89743;0.43;0;0;1;1
43.61068;3.83055;0.43;0;0;1;1
43.61374;3.93009;0.43;0;0;1;1
43.3221;3.18719;0.43;0;0;1;1
43.532;3.521;0.43;0;0;1;1
43.58893;3.88927;0.43;0;0;1;1
43.60913;3.89912;0.43;0;0;1;1
43.63067;3.84285;0.43;0;0;1;1
43.59043;3.85552;0.43;0;0;1;1
43.60296;3.87098;0.43;0;0;1;1
43.60353;3.88927;0.43;0;0;1;1
43.60754;3.89389;0.43;0;0;1;1
43.60917;3.85739;0.43;0;0;1;1
43.57667;3.87435;0.43;0;0;1;1
43.60454;3.87767;0.43;0;0;1;1
43.58328;3.92413;0.43;0;0;1;1
43.60174;3.87392;0.43;0;0;1;1
43.57529;3.89709;0.43;0;0;1;1
43.61883;3.86603;0.43;0;0;1;1
43.57992;3.87994;0.43;0;0;1;1
43.61655;3.88367;0.43;0;0;1;1
43.59742;3.86422;0.43;0;0;1;1
43.58053;3.85862;0.43;0;0;1;1
43.62207;3.87411;0.43;0;0;1;1
43.60212;3.86827;0.43;0;0;1;1
43.60253;3.9164;0.43;0;0;1;1
43.60345;3.87458;0.43;0;0;1;1
43.60946;3.84691;0.43;0;0;1;1
43.53131;3.32976;0.43;0;0;1;1
43.37652;3.48528;0.43;0;0;1;1
43.64732;3.88712;0.43;0;0;1;1
43.45446;3.65651;0.43;0;0;1;1
43.75113;4.07012;0.43;0;0;1;1
43.29516;3.14084;0.43;0;0;1;1
43.67298;3.82232;0.43;0;0;1;1
43.68637;3.80603;0.43;0;0;1;1
43.6169;3.94776;0.43;0;0;1;1
43.58598;3.89546;0.43;0;0;1;1
43.61501;3.90818;0.43;0;0;1;1
43.4107;3.69588;0.43;0;0;1;1
43.60099;3.85004;0.43;0;0;1;1
43.34913;3.21782;0.43;0;0;1;1
43.34246;3.22131;0.43;0;0;1;1
43.60642;3.8371;0.43;0;0;1;1
43.3492;3.23593;0.43;0;0;1;1
43.57774;3.87564;0.43;0;0;1;1
43.34044;3.1906;0.43;0;0;1;1
43.59259;3.85222;0.43;0;0;1;1
43.61745;3.87118;0.43;0;0;1;1
43.33883;3.21529;0.43;0;0;1;1
43.64073;3.81386;0.43;0;0;1;1
43.4288;3.72943;0.43;0;0;1;1
43.33362;3.25426;0.43;0;0;1;1
43.57621;3.87364;0.43;0;0;1;1
43.58249;3.86108;0.43;0;0;1;1
43.58442;3.92233;0.43;0;0;1;1
43.61987;3.86523;0.43;0;0;1;1
43.64185;3.81968;0.43;0;0;1;1
43.62451;3.82056;0.43;0;0;1;1
43.64279;3.83497;0.43;0;0;1;1
43.33038;3.28863;0.43;0;0;1;1
43.40406;3.69436;0.43;0;0;1;1
43.62371;3.82979;0.43;0;0;1;1
43.61866;3.92099;0.43;0;0;1;1
43.29921;3.4879;0.43;0;0;1;1
43.61783;3.91228;0.43;0;0;1;1
43.61082;3.8775;0.43;0;0;1;1
43.6163;3.83555;0.43;0;0;1;1
43.60759;3.86984;0.43;0;0;1;1
43.61178;3.86584;0.43;0;0;1;1
43.62726;3.8916;0.43;0;0;1;1
43.27746;3.51299;0.43;0;0;1;1
43.60417;3.85832;0.43;0;0;1;1
43.60835;3.8709;0.43;0;0;1;1
43.60823;3.92718;0.43;0;0;1;1
43.60624;3.8774;0.43;0;0;1;1
43.59709;3.8758;0.43;0;0;1;1
43.66003;4.02085;0.43;0;0;1;1
43.691;4.02799;0.43;0;0;1;1
43.3776;3.1735;0.43;0;0;1;1
43.687;3.924;0.43;0;0;1;1
43.33607;3.55435;0.43;0;0;1;1
43.65879;4.01543;0.43;0;0;1;1
43.36152;3.51355;0.43;0;0;1;1
43.62843;3.84577;0.43;0;0;1;1
43.59083;3.89023;0.43;0;0;1;1
43.57965;3.86929;0.43;0;0;1;1
43.61483;3.85712;0.43;0;0;1;1
43.3642;3.5341;0.43;0;0;1;1
43.5854;3.88209;0.43;0;0;1;1
43.36931;3.50308;0.43;0;0;1;1
43.34342;3.53659;0.43;0;0;1;1
43.60659;3.93344;0.43;0;0;1;1
43.62017;3.81796;0.43;0;0;1;1
43.3621;3.51997;0.43;0;0;1;1
43.5672;3.89465;0.43;0;0;1;1
43.3666;3.51997;0.43;0;0;1;1
43.61408;3.83791;0.43;0;0;1;1
43.3735;3.51252;0.43;0;0;1;1
43.34785;3.55038;0.43;0;0;1;1
43.34569;3.54729;0.43;0;0;1;1
43.61046;3.85704;0.43;0;0;1;1
43.6091;3.85875;0.43;0;0;1;1
43.60895;3.91132;0.43;0;0;1;1
43.36643;3.52044;0.43;0;0;1;1
43.5993;3.8798;0.43;0;0;1;1
43.37239;3.51472;0.43;0;0;1;1
43.64805;3.84067;0.43;0;0;1;1
43.57268;3.91882;0.43;0;0;1;1
43.34567;3.56038;0.43;0;0;1;1
43.58034;3.88063;0.43;0;0;1;1
43.37397;3.52945;0.43;0;0;1;1
43.56684;3.9488;0.43;0;0;1;1
43.34414;3.5548;0.43;0;0;1;1
43.6122;3.87232;0.43;0;0;1;1
43.6458;3.86861;0.43;0;0;1;1
43.58512;3.88217;0.43;0;0;1;1
43.37092;3.50647;0.43;0;0;1;1
43.3519;3.5147;0.43;0;0;1;1
43.64126;3.8468;0.43;0;0;1;1
43.61743;3.87032;0.43;0;0;1;1
43.3762;3.52178;0.43;0;0;1;1
43.38336;3.4974;0.43;0;0;1;1
43.57501;3.86823;0.43;0;0;1;1
43.35497;3.54469;0.43;0;0;1;1
43.36715;3.51825;0.43;0;0;1;1
43.59381;3.85625;0.43;0;0;1;1
43.58818;3.82548;0.43;0;0;1;1
43.36352;3.52807;0.43;0;0;1;1
43.37556;3.52932;0.43;0;0;1;1
43.59484;3.8203;0.43;0;0;1;1
43.37471;3.51141;0.43;0;0;1;1
43.62799;3.8916;0.43;0;0;1;1
43.57508;3.85813;0.43;0;0;1;1
43.60901;3.86718;0.43;0;0;1;1
43.28257;3.27974;0.43;0;0;1;1
43.53227;4.08044;0.43;0;0;1;1
43.31382;3.38751;0.43;0;0;1;1
43.35691;3.33088;0.43;0;0;1;1
43.38867;3.22802;0.43;0;0;1;1
43.33871;3.27152;0.43;0;0;1;1
43.34448;3.21305;0.43;0;0;1;1
43.3307;3.1866;0.43;0;0;1;1
43.63973;3.82965;0.43;0;0;1;1
43.59839;3.86516;0.43;0;0;1;1
43.33027;3.28859;0.43;0;0;1;1
43.60175;3.8739;0.43;0;0;1;1
43.34602;3.22242;0.43;0;0;1;1
43.6269;3.8895;0.43;0;0;1;1
43.34297;3.21695;0.43;0;0;1;1
4.32115;3.28788;0.43;0;0;1;1
43.32283;3.19754;0.43;0;0;1;1
43.61086;3.83877;0.43;0;0;1;1
43.32116;3.28788;0.43;0;0;1;1
43.38182;3.21554;0.43;0;0;1;1
43.33658;3.22012;0.43;0;0;1;1
43.57067;3.89813;0.43;0;0;1;1
43.44464;3.7508;0.43;0;0;1;1
43.40524;3.33576;0.43;0;0;1;1
43.71476;3.79461;0.43;0;0;1;1
43.45342;3.65436;0.43;0;0;1;1
43.43819;3.29546;0.43;0;0;1;1
43.61078;3.89617;0.43;0;0;1;1
43.60801;3.89664;0.43;0;0;1;1
43.60734;3.89582;0.43;0;0;1;1
43.60894;3.85604;0.43;0;0;1;1
43.6269;3.86999;0.43;0;0;1;1
43.60511;3.85034;0.43;0;0;1;1
43.56566;3.91365;0.43;0;0;1;1
43.60594;3.8762;0.43;0;0;1;1
43.58884;3.89056;0.43;0;0;1;1
43.28956;3.50745;0.43;0;0;1;1
43.60666;3.83743;0.43;0;0;1;1
43.61066;3.87649;0.43;0;0;1;1
43.34816;3.25254;0.43;0;0;1;1
43.59545;3.83696;0.43;0;0;1;1
43.57165;3.9149;0.43;0;0;1;1
43.61819;3.91327;0.43;0;0;1;1
43.34981;3.22023;0.43;0;0;1;1
43.5971;3.87613;0.43;0;0;1;1
43.60592;3.88253;0.43;0;0;1;1
43.6289;3.86925;0.43;0;0;1;1
43.59853;3.82735;0.43;0;0;1;1
43.61518;3.87894;0.43;0;0;1;1
43.59949;3.87148;0.43;0;0;1;1
43.59685;3.88537;0.43;0;0;1;1
43.60274;3.86801;0.43;0;0;1;1
43.58004;3.90817;0.43;0;0;1;1
43.34283;3.26184;0.43;0;0;1;1
43.34267;3.23324;0.43;0;0;1;1
43.33705;3.27755;0.43;0;0;1;1
43.33209;3.28648;0.43;0;0;1;1
43.33824;3.20818;0.43;0;0;1;1
43.40525;3.69349;0.43;0;0;1;1
43.41679;3.72149;0.43;0;0;1;1
43.60531;3.86636;0.43;0;0;1;1
43.62857;3.87814;0.43;0;0;1;1
43.57517;3.86083;0.43;0;0;1;1
43.60906;3.91436;0.43;0;0;1;1
43.57516;3.85629;0.43;0;0;1;1
43.62425;3.8626;0.43;0;0;1;1
43.63311;3.84331;0.43;0;0;1;1
43.58329;3.90877;0.43;0;0;1;1
43.5798;3.86916;0.43;0;0;1;1
43.58013;3.88019;0.43;0;0;1;1
43.58931;3.85566;0.43;0;0;1;1
43.62949;3.84401;0.43;0;0;1;1
43.60712;3.92475;0.43;0;0;1;1
43.62943;3.86114;0.43;0;0;1;1
43.62471;3.88919;0.43;0;0;1;1
43.6015;3.86841;0.43;0;0;1;1
43.59347;3.8599;0.43;0;0;1;1
43.60319;3.81968;0.43;0;0;1;1
43.60622;3.86771;0.43;0;0;1;1
43.61486;3.86438;0.43;0;0;1;1
43.63058;3.82212;0.43;0;0;1;1
43.59181;3.85362;0.43;0;0;1;1
43.60394;3.89599;0.43;0;0;1;1
43.61082;3.87226;0.43;0;0;1;1
43.62904;3.85728;0.43;0;0;1;1
43.58873;3.85517;0.43;0;0;1;1
43.62261;3.81952;0.43;0;0;1;1
43.58873;3.89022;0.43;0;0;1;1
43.63908;3.84759;0.43;0;0;1;1
43.58512;3.86019;0.43;0;0;1;1
43.57922;3.87593;0.43;0;0;1;1
43.57416;3.85994;0.43;0;0;1;1
